date,close,volume,open,high,low,symbol
2021-11-09,335.95,21307370,337.107,338.72,334.53,MSFT
2021-11-08,336.99,20897000,337.3,337.65,334.44,MSFT
2021-11-05,336.06,22570100,338.51,338.79,334.4217,MSFT
2021-11-04,336.44,23992200,332.89,336.54,329.51,MSFT
2021-11-03,334.0,21500080,333.9,334.9,330.65,MSFT
2021-11-02,333.13,26487110,330.31,333.45,330.0,MSFT
2021-11-01,329.37,27073180,331.355,331.49,326.37,MSFT
2021-10-29,331.62,34765980,324.13,332.0,323.9,MSFT
2021-10-28,324.35,26297940,324.325,324.87,321.3601,MSFT
2021-10-27,323.17,52588690,316.0,326.0973,316.0,MSFT
2021-10-26,310.11,28107350,311.0,312.395,308.5967,MSFT
2021-10-25,308.13,17554470,309.36,309.4,306.46,MSFT
2021-10-22,309.16,17449330,310.4,311.09,307.8,MSFT
2021-10-21,310.76,16918100,307.17,311.02,306.36,MSFT
2021-10-20,307.41,16537070,309.21,309.7,306.11,MSFT
2021-10-19,308.23,17682140,308.348,309.3,307.22,MSFT
2021-10-18,307.29,22729300,303.57,308.21,302.69,MSFT
2021-10-15,304.21,25384800,302.34,304.45,300.5191,MSFT
2021-10-14,302.75,27262900,299.21,303.27,297.83,MSFT
2021-10-13,296.31,23424030,294.91,297.28,293.49,MSFT
2021-10-12,292.88,17974140,295.34,295.44,292.35,MSFT
2021-10-11,294.23,19298630,292.92,297.97,292.745,MSFT
2021-10-08,294.85,17685700,296.219,296.6409,293.76,MSFT
2021-10-07,294.85,20430470,295.175,296.64,293.92,MSFT
2021-10-06,293.11,28002560,285.78,293.63,285.5093,MSFT
2021-10-05,288.76,24993020,284.0464,290.398,284.0464,MSFT
2021-10-04,283.11,31350750,287.4,287.75,280.25,MSFT
2021-10-01,289.1,30086280,282.122,289.98,281.29,MSFT
2021-09-30,281.92,32343640,285.71,287.83,281.62,MSFT
2021-09-29,284.0,26353700,285.1,286.77,283.01,MSFT
2021-09-28,283.52,43186240,289.795,290.78,282.75,MSFT
2021-09-27,294.17,23571740,296.14,296.47,292.9449,MSFT
2021-09-24,299.35,14998980,298.23,299.8,296.93,MSFT
2021-09-23,299.56,18604600,298.845,300.9,297.5339,MSFT
2021-09-22,298.58,26626340,296.725,300.22,294.51,MSFT
2021-09-21,294.8,22364100,295.69,297.54,294.07,MSFT
2021-09-20,294.3,38278660,296.33,298.72,289.52,MSFT
2021-09-17,299.87,41372460,304.17,304.5,299.53,MSFT
2021-09-16,305.22,19550820,303.76,305.31,300.76,MSFT
2021-09-15,304.82,28356300,303.26,305.32,301.82,MSFT
2021-09-14,299.79,21853430,299.56,301.39,298.1,MSFT
2021-09-13,296.99,23652950,297.55,298.54,294.08,MSFT
2021-09-10,295.71,19633360,298.415,299.92,295.38,MSFT
2021-09-09,297.25,19927000,300.82,302.14,297.0,MSFT
2021-09-08,300.21,15046820,299.78,300.61,297.4651,MSFT
2021-09-07,300.18,17184080,301.005,301.09,298.2,MSFT
2021-09-03,301.14,14751610,300.99,302.6,300.26,MSFT
2021-09-02,301.15,16290550,302.2,303.3602,300.18,MSFT
2021-09-01,301.83,18983830,302.865,305.19,301.49,MSFT
2021-08-31,301.88,26285340,304.42,304.5,301.5,MSFT
2021-08-30,303.59,16348070,301.115,304.22,301.06,MSFT
2021-08-27,299.72,22605730,298.987,300.87,296.83,MSFT
2021-08-26,299.09,17666080,300.99,302.429,298.95,MSFT
2021-08-25,302.01,20006060,304.3,304.59,300.42,MSFT
2021-08-24,302.62,18175770,305.02,305.65,302.0035,MSFT
2021-08-23,304.65,22830160,303.245,305.4,301.85,MSFT
2021-08-20,304.36,40817650,299.72,305.84,298.06,MSFT
2021-08-19,296.77,29850460,288.694,297.47,288.64,MSFT
2021-08-18,290.73,21812990,292.04,294.82,290.27,MSFT
2021-08-17,293.08,20075250,292.39,293.43,291.08,MSFT
2021-08-16,294.6,22516030,293.19,294.82,290.02,MSFT
2021-08-13,292.85,18249050,289.48,292.9,289.3,MSFT
2021-08-12,289.81,14570390,286.63,289.97,286.34,MSFT
2021-08-11,286.95,13955930,287.21,288.66,285.86,MSFT
2021-08-10,286.44,18616580,288.8,289.25,285.2,MSFT
2021-08-09,288.33,16117630,289.75,291.55,287.81,MSFT
2021-08-06,289.46,16589340,288.505,289.5,287.6238,MSFT
2021-08-05,289.52,13900170,286.88,289.63,286.1,MSFT
2021-08-04,286.51,16191300,286.22,287.5883,284.65,MSFT
2021-08-03,287.12,17879050,285.42,287.23,284.0,MSFT
2021-08-02,284.82,16267360,286.36,286.775,283.74,MSFT
2021-07-30,284.91,20944850,285.17,286.66,283.91,MSFT
2021-07-29,286.5,18168290,286.235,288.618,286.08,MSFT
2021-07-28,286.22,33566850,288.99,290.15,283.8303,MSFT
2021-07-27,286.54,33604070,289.43,289.575,282.95,MSFT
2021-07-26,289.05,23176070,289.0,289.69,286.642,MSFT
2021-07-23,289.67,22768070,287.37,289.99,286.5,MSFT
2021-07-22,286.14,23384060,283.84,286.42,283.42,MSFT
2021-07-21,281.4,24364320,278.905,281.52,277.29,MSFT
2021-07-20,279.32,26259740,278.03,280.97,276.26,MSFT
2021-07-19,277.01,32935630,278.934,280.37,274.45,MSFT
2021-07-16,280.75,26186850,282.07,284.1,279.46,MSFT
2021-07-15,281.03,22604230,282.0,282.51,279.83,MSFT
2021-07-14,282.51,23113660,282.345,283.66,280.55,MSFT
2021-07-13,280.98,26120130,277.52,282.8477,277.39,MSFT
2021-07-12,277.32,18931700,279.157,279.77,276.58,MSFT
2021-07-09,277.94,23916670,275.72,278.05,275.32,MSFT
2021-07-08,277.42,24618590,276.9,278.73,274.87,MSFT
2021-07-07,279.93,23260030,279.4,280.6945,277.15,MSFT
2021-07-06,277.66,31565560,278.03,279.3698,274.3,MSFT
2021-07-02,277.65,26474410,272.82,278.0,272.5,MSFT
2021-07-01,271.6,16725320,269.61,271.84,269.6,MSFT
2021-06-30,270.9,21656460,270.69,271.3598,269.6043,MSFT
2021-06-29,271.4,19937810,268.865,271.65,267.98,MSFT
2021-06-28,268.72,19590020,266.185,268.9,265.91,MSFT
2021-06-25,265.02,25611110,266.23,267.25,264.76,MSFT
2021-06-24,266.69,21446870,266.16,267.85,265.47,MSFT
2021-06-23,265.275,19518680,265.99,266.83,264.43,MSFT
2021-06-22,265.51,24694090,262.72,265.79,262.4,MSFT
2021-06-21,262.63,26696120,259.82,263.52,257.92,MSFT
2021-06-18,259.43,37202220,259.63,262.3,258.75,MSFT
2021-06-17,260.9,27565540,256.065,261.75,256.01,MSFT
2021-06-16,257.38,27219960,259.4,260.58,254.42,MSFT
2021-06-15,258.36,18038930,259.775,259.99,257.68,MSFT
2021-06-14,259.89,19150510,257.9,259.95,256.8,MSFT
2021-06-11,257.89,18999730,257.985,258.4868,256.61,MSFT
2021-06-10,257.24,24563620,254.29,257.46,253.67,MSFT
2021-06-09,253.59,17937630,253.81,255.53,253.21,MSFT
2021-06-08,252.57,22455000,255.16,256.01,252.51,MSFT
2021-06-07,253.81,23079170,249.98,254.09,249.81,MSFT
2021-06-04,250.79,25281090,247.76,251.65,247.51,MSFT
2021-06-03,245.71,25307710,245.22,246.34,243.0,MSFT
2021-06-02,247.3,19406710,248.125,249.27,245.84,MSFT
2021-06-01,247.4,23213310,251.23,251.29,246.96,MSFT
2021-05-28,249.68,18274940,250.995,252.08,249.56,MSFT
2021-05-27,249.31,24426240,251.17,251.48,249.25,MSFT
2021-05-26,251.49,17771600,251.43,252.94,250.75,MSFT
2021-05-25,251.72,17704300,251.769,252.75,250.82,MSFT
2021-05-24,250.78,21411550,247.785,251.16,247.51,MSFT
2021-05-21,245.17,21863060,247.565,248.33,244.74,MSFT
2021-05-20,246.48,21800720,243.96,247.95,243.86,MSFT
2021-05-19,243.12,25739810,239.31,243.23,238.6,MSFT
2021-05-18,243.08,20167980,246.27,246.41,242.9,MSFT
2021-05-17,245.18,24938180,246.55,246.59,243.52,MSFT
2021-05-14,248.15,23901080,245.575,249.18,245.49,MSFT
2021-05-13,243.03,29624300,241.8,245.6,241.42,MSFT
2021-05-12,239.0,36684370,242.165,244.38,238.07,MSFT
2021-05-11,246.23,33641590,244.55,246.6,242.57,MSFT
2021-05-10,247.18,29299890,250.87,251.73,247.12,MSFT
2021-05-07,252.46,27032910,252.15,254.3,251.17,MSFT
2021-05-06,249.73,26491090,246.45,249.86,244.69,MSFT
2021-05-05,246.47,21901330,249.06,249.5,245.82,MSFT
2021-05-04,247.79,32756050,250.97,251.21,245.76,MSFT
2021-05-03,251.86,19626570,253.4,254.35,251.12,MSFT
2021-04-30,252.18,30945100,249.74,253.08,249.6,MSFT
2021-04-29,252.51,40589020,255.46,256.1,249.0,MSFT
2021-04-28,254.56,46903120,256.078,256.5399,252.95,MSFT
2021-04-27,261.97,31014210,261.585,263.19,260.12,MSFT
2021-04-26,261.55,19763350,261.66,262.435,260.17,MSFT
2021-04-23,261.15,21499290,257.88,261.51,257.27,MSFT
2021-04-22,257.17,25606150,260.21,261.78,255.64,MSFT
2021-04-21,260.58,24030380,258.94,260.68,257.25,MSFT
2021-04-20,258.26,19722880,257.82,260.2,256.84,MSFT
2021-04-19,258.74,23209260,260.19,261.48,257.821,MSFT
2021-04-16,260.74,24878580,259.47,261.0,257.6014,MSFT
2021-04-15,259.5,25627480,257.931,259.93,257.73,MSFT
2021-04-14,255.59,23070940,257.475,258.83,255.16,MSFT
2021-04-13,258.49,23837470,257.257,259.19,256.83,MSFT
2021-04-12,255.91,27148670,254.71,257.67,254.62,MSFT
2021-04-09,255.85,24326830,252.87,255.99,252.44,MSFT
2021-04-08,253.25,23625200,252.77,254.139,252.0,MSFT
2021-04-07,249.9,22719840,247.81,250.93,247.19,MSFT
2021-04-06,247.86,22931920,247.61,249.4,246.88,MSFT
2021-04-05,249.07,36910610,242.76,249.96,242.7,MSFT
2021-04-01,242.35,30337980,238.47,242.84,238.0501,MSFT
2021-03-31,235.77,43623470,232.91,239.1,232.39,MSFT
2021-03-30,231.85,24792010,233.525,233.85,231.1,MSFT
2021-03-29,235.24,25227460,236.59,236.8,231.88,MSFT
2021-03-26,236.48,25479850,231.55,236.71,231.55,MSFT
2021-03-25,232.34,34061850,235.3,236.94,231.57,MSFT
2021-03-24,235.46,25620130,237.845,238.0,235.32,MSFT
2021-03-23,237.58,31638380,237.485,241.05,237.07,MSFT
2021-03-22,235.99,30127010,230.27,236.9,230.14,MSFT
2021-03-19,230.35,46430730,231.02,232.474,229.3496,MSFT
2021-03-18,230.72,34852250,232.56,234.19,230.33,MSFT
2021-03-17,237.04,29562100,236.15,238.55,233.23,MSFT
2021-03-16,237.71,28092200,236.28,240.055,235.94,MSFT
2021-03-15,234.81,26042670,234.96,235.185,231.81,MSFT
2021-03-12,235.75,22653660,234.01,235.82,233.23,MSFT
2021-03-11,237.13,29907590,234.96,239.17,234.31,MSFT
2021-03-10,232.42,29746810,237.0,237.0,232.04,MSFT
2021-03-09,233.78,33080530,232.88,235.3839,231.67,MSFT
2021-03-08,227.39,35267440,231.37,233.365,227.13,MSFT
2021-03-05,231.6,41872770,229.517,233.27,226.46,MSFT
2021-03-04,226.73,44727790,226.735,232.49,224.26,MSFT
2021-03-03,227.56,34029530,232.155,233.5799,227.26,MSFT
2021-03-02,233.87,22812460,237.01,237.3,233.45,MSFT
2021-03-01,236.94,25332840,235.9,237.47,233.15,MSFT
2021-02-26,232.38,37819230,231.525,235.37,229.54,MSFT
2021-02-25,228.99,39542240,232.08,234.5852,227.88,MSFT
2021-02-24,234.55,26339750,230.01,235.2,229.0,MSFT
2021-02-23,233.27,30228700,230.325,234.83,228.73,MSFT
2021-02-22,234.51,36446940,237.42,237.93,232.4,MSFT
2021-02-19,240.97,25262600,243.75,243.86,240.18,MSFT
2021-02-18,243.79,16925560,241.8,243.93,240.86,MSFT
2021-02-17,244.2,21673110,241.32,244.31,240.94,MSFT
2021-02-16,243.7,26728490,245.03,246.13,242.92,MSFT
2021-02-12,244.99,16561080,243.933,245.3,242.73,MSFT
2021-02-11,244.49,15751060,244.78,245.15,242.15,MSFT
2021-02-10,242.82,22186710,245.0,245.92,240.89,MSFT
2021-02-09,243.77,23564950,241.87,244.76,241.38,MSFT
2021-02-08,242.47,22211930,243.15,243.68,240.81,MSFT
2021-02-05,242.2,18054750,242.23,243.28,240.42,MSFT
2021-02-04,242.01,25296100,242.66,243.2399,240.37,MSFT
2021-02-03,243.0,27158100,239.57,245.09,239.26,MSFT
2021-02-02,239.51,25916340,241.3,242.31,238.69,MSFT
2021-02-01,239.65,33314190,235.06,242.5,232.43,MSFT
2021-01-29,231.96,42503140,235.99,238.02,231.35,MSFT
2021-01-28,238.93,49111160,235.61,242.64,235.09,MSFT
2021-01-27,232.9,69870640,238.0,240.44,230.14,MSFT
2021-01-26,232.33,49169600,231.86,234.18,230.08,MSFT
2021-01-25,229.53,33152100,229.12,229.78,224.22,MSFT
2021-01-22,225.95,30172660,227.08,230.07,225.8,MSFT
2021-01-21,224.97,30749550,224.7,226.3,222.42,MSFT
2021-01-20,224.34,37777260,217.7,225.79,217.2908,MSFT
2021-01-19,216.44,30480860,213.75,216.98,212.63,MSFT
2021-01-15,212.65,31746510,213.52,214.51,212.03,MSFT
2021-01-14,213.02,29346740,215.91,217.46,212.74,MSFT
2021-01-13,216.34,20087080,214.02,216.76,213.9266,MSFT
2021-01-12,214.93,23249340,216.5,217.1,213.3202,MSFT
2021-01-11,217.49,23047030,218.47,218.91,216.73,MSFT
2021-01-08,219.62,22956210,218.68,220.58,217.0261,MSFT
2021-01-07,218.29,27694480,214.04,219.34,213.71,MSFT
2021-01-06,212.25,35930650,212.17,216.4899,211.94,MSFT
2021-01-05,217.9,23822950,217.26,218.52,215.7,MSFT
2021-01-04,217.69,37130140,222.53,223.0,214.81,MSFT
2020-12-31,222.42,20942130,221.7,223.0,219.68,MSFT
2020-12-30,221.68,20272340,225.23,225.63,221.47,MSFT
2020-12-29,224.15,17403210,226.31,227.18,223.58,MSFT
2020-12-28,224.96,17933500,224.45,226.03,223.02,MSFT
2020-12-24,222.75,10550570,221.42,223.61,221.2,MSFT
2020-12-23,221.02,18699640,223.11,223.5589,220.8,MSFT
2020-12-22,223.94,22643400,222.69,225.63,221.85,MSFT
2020-12-21,222.59,37181890,217.55,224.0,217.2801,MSFT
2020-12-18,218.59,63354920,218.59,219.69,216.02,MSFT
2020-12-17,219.42,32515780,219.87,220.89,217.92,MSFT
2020-12-16,219.28,35023250,214.75,220.11,214.72,MSFT
2020-12-15,214.13,27018110,215.165,215.42,212.24,MSFT
2020-12-14,214.2,28798380,213.1,216.21,212.88,MSFT
2020-12-11,213.26,30979440,210.05,213.32,209.11,MSFT
2020-12-10,210.52,26467020,211.77,213.08,210.36,MSFT
2020-12-09,211.8,32440600,215.16,215.225,211.214,MSFT
2020-12-08,216.01,23284090,213.97,216.95,212.89,MSFT
2020-12-07,214.29,24620000,214.37,215.54,212.99,MSFT
2020-12-04,214.36,24666040,214.22,215.38,213.18,MSFT
2020-12-03,214.24,25120920,214.61,216.3757,213.65,MSFT
2020-12-02,215.37,23724510,214.88,215.47,212.8,MSFT
2020-12-01,216.21,30931320,214.51,217.32,213.35,MSFT
2020-11-30,214.07,33064750,214.1,214.76,210.835,MSFT
2020-11-27,215.23,14512210,214.85,216.27,214.04,MSFT
2020-11-25,213.87,21012890,215.11,215.29,212.46,MSFT
2020-11-24,213.86,33979730,209.59,214.25,208.86,MSFT
2020-11-23,210.11,25683510,210.95,212.29,208.16,MSFT
2020-11-20,210.39,22843120,212.2,213.285,210.0,MSFT
2020-11-19,212.42,24792750,211.38,213.03,209.93,MSFT
2020-11-18,211.08,28372790,213.65,215.17,210.93,MSFT
2020-11-17,214.46,24154110,216.1,217.68,214.08,MSFT
2020-11-16,217.23,24953340,214.87,217.74,214.52,MSFT
2020-11-13,216.51,18630310,216.36,217.42,214.16,MSFT
2020-11-12,215.44,21616120,217.21,219.11,214.46,MSFT
2020-11-11,216.55,29440790,212.39,218.04,212.2,MSFT
2020-11-10,211.01,44045120,214.5,216.5,209.72,MSFT
2020-11-09,218.39,44394950,224.435,228.12,217.88,MSFT
2020-11-06,223.72,25231900,222.26,224.36,218.03,MSFT
2020-11-05,223.29,36080140,222.04,224.12,221.15,MSFT
2020-11-04,216.39,42311780,214.02,218.32,212.4185,MSFT
2020-11-03,206.43,27512030,203.89,208.12,203.12,MSFT
2020-11-02,202.33,30842160,204.29,205.28,200.12,MSFT
2020-10-30,202.47,36980110,203.5,204.29,199.62,MSFT
2020-10-29,204.72,31432560,204.07,207.36,203.37,MSFT
2020-10-28,202.68,51195590,207.67,208.84,202.1,MSFT
2020-10-27,213.25,36700330,211.59,214.67,210.329,MSFT
2020-10-26,210.08,37111560,213.85,216.3399,208.1,MSFT
2020-10-23,216.23,18879610,215.03,216.28,213.16,MSFT
2020-10-22,214.89,22351450,213.93,216.055,211.7,MSFT
2020-10-21,214.8,22724910,213.12,216.92,213.12,MSFT
2020-10-20,214.65,22753510,215.8,217.37,213.0901,MSFT
2020-10-19,214.22,27625840,220.415,222.3,213.72,MSFT
2020-10-16,219.66,26057880,220.15,222.29,219.32,MSFT
2020-10-15,219.66,22733060,217.1,220.36,216.01,MSFT
2020-10-14,220.86,23451710,223.0,224.22,219.13,MSFT
2020-10-13,222.86,28950840,222.72,225.21,220.43,MSFT
2020-10-12,221.4,40461370,218.79,223.86,216.81,MSFT
2020-10-09,215.81,26458050,211.23,215.86,211.23,MSFT
2020-10-08,210.58,19925840,210.51,211.19,208.32,MSFT
2020-10-07,209.83,25681050,207.06,210.11,206.72,MSFT
2020-10-06,205.91,28554260,208.82,210.18,204.82,MSFT
2020-10-05,210.38,21331560,207.22,210.41,206.98,MSFT
2020-10-02,206.19,33154780,208.0,210.99,205.54,MSFT
2020-10-01,212.46,27158420,213.49,213.99,211.32,MSFT
2020-09-30,210.33,33829090,207.73,211.98,206.54,MSFT
2020-09-29,207.26,24464470,209.35,210.07,206.81,MSFT
2020-09-28,209.44,32004940,210.88,212.57,208.06,MSFT
2020-09-25,207.82,29437310,203.55,209.04,202.54,MSFT
2020-09-24,203.19,31202490,199.85,205.57,199.2,MSFT
2020-09-23,200.59,30803780,207.9,208.1,200.03,MSFT
2020-09-22,207.42,33517070,205.06,208.1,202.075,MSFT
2020-09-21,202.54,39839660,197.19,202.71,196.38,MSFT
2020-09-18,200.39,55225330,202.8,203.65,196.25,MSFT
2020-09-17,202.91,34011260,200.05,204.33,199.96,MSFT
2020-09-16,205.05,26372460,210.62,210.65,204.64,MSFT
2020-09-15,208.78,21823940,208.42,209.78,206.93,MSFT
2020-09-14,205.41,30375770,204.24,209.2,204.03,MSFT
2020-09-11,204.03,33620070,207.2,208.63,201.24,MSFT
2020-09-10,205.37,35461510,213.4,214.74,204.11,MSFT
2020-09-09,211.29,45678990,207.6,214.8399,206.7,MSFT
2020-09-08,202.66,52924330,206.5,210.03,202.2,MSFT
2024-09-06,220.82,48423010,223.95,225.24,219.77,AAPL
2024-09-05,222.38,36615400,221.625,225.48,221.52,AAPL
2024-09-04,220.85,43840200,221.66,221.78,217.48,AAPL
2024-09-03,222.77,50190570,228.55,229.0,221.17,AAPL
2024-08-30,229.0,52990770,230.19,230.4,227.48,AAPL
2024-08-29,229.79,51906300,230.1,232.92,228.88,AAPL
2024-08-28,226.49,38052170,227.92,229.86,225.68,AAPL
2024-08-27,228.03,35934560,225.995,228.85,224.89,AAPL
2024-08-26,227.18,30602210,226.76,227.28,223.8905,AAPL
2024-08-23,226.84,38677250,225.659,228.22,224.33,AAPL
2024-08-22,224.53,43695320,227.79,228.34,223.9,AAPL
2024-08-21,226.4,34765480,226.52,227.98,225.05,AAPL
2024-08-20,226.51,30299030,225.77,227.17,225.45,AAPL
2024-08-19,225.89,40687810,225.72,225.99,223.04,AAPL
2024-08-16,226.05,44340240,223.92,226.8271,223.6501,AAPL
2024-08-15,224.72,46414010,224.6,225.35,222.76,AAPL
2024-08-14,221.72,41960570,220.57,223.03,219.7,AAPL
2024-08-13,221.27,44155330,219.01,221.89,219.01,AAPL
2024-08-12,217.53,38028090,216.07,219.5099,215.6,AAPL
2024-08-09,216.24,42201650,212.1,216.78,211.97,AAPL
2024-08-08,213.31,47161150,213.11,214.2,208.83,AAPL
2024-08-07,209.82,63516420,206.9,213.64,206.39,AAPL
2024-08-06,207.23,69660490,205.3,209.99,201.07,AAPL
2024-08-05,209.27,119548600,199.09,213.5,196.0,AAPL
2024-08-02,219.86,105568600,219.15,225.6,217.71,AAPL
2024-08-01,218.36,62501000,224.37,224.48,217.02,AAPL
2024-07-31,222.08,50036260,221.44,223.82,220.63,AAPL
2024-07-30,218.8,41643840,219.19,220.325,216.12,AAPL
2024-07-29,218.24,36311780,216.96,219.3,215.75,AAPL
2024-07-26,217.96,41601350,218.7,219.49,216.01,AAPL
2024-07-25,217.49,51391200,218.93,220.85,214.62,AAPL
2024-07-24,218.54,61777580,224.0,224.8,217.13,AAPL
2024-07-23,225.01,39960260,224.365,226.94,222.68,AAPL
2024-07-22,223.96,48201840,227.01,227.78,223.09,AAPL
2024-07-19,224.31,49151450,224.82,226.8,223.275,AAPL
2024-07-18,224.18,66034590,230.28,230.44,222.27,AAPL
2024-07-17,228.88,57345880,229.45,231.4599,226.64,AAPL
2024-07-16,234.82,43234280,235.0,236.27,232.33,AAPL
2024-07-15,234.4,62631250,236.48,237.23,233.09,AAPL
2024-07-12,230.54,53046530,228.92,232.64,228.68,AAPL
2024-07-11,227.57,64710620,231.39,232.39,225.77,AAPL
2024-07-10,232.98,62627690,229.3,233.08,229.25,AAPL
2024-07-09,228.68,48169820,227.93,229.4,226.3721,AAPL
2024-07-08,227.82,59085860,227.09,227.85,223.25,AAPL
2024-07-05,226.34,60412410,221.65,226.45,221.65,AAPL
2024-07-03,221.55,37369800,220.0,221.55,219.03,AAPL
2024-07-02,220.27,58046180,216.15,220.38,215.1,AAPL
2024-07-01,216.75,60402930,212.09,217.51,211.92,AAPL
2024-06-28,210.62,82542720,215.77,216.07,210.3,AAPL
2024-06-27,214.1,49772710,214.69,215.7395,212.35,AAPL
2024-06-26,213.25,66213190,211.5,214.86,210.64,AAPL
2024-06-25,209.07,56713870,209.15,211.38,208.61,AAPL
2024-06-24,208.14,80727010,207.72,212.7,206.59,AAPL
2024-06-21,207.49,246421400,210.39,211.89,207.11,AAPL
2024-06-20,209.68,86172450,213.93,214.24,208.85,AAPL
2024-06-18,214.29,79943250,217.59,218.63,213.0,AAPL
2024-06-17,216.67,93728300,213.37,218.95,212.72,AAPL
2024-06-14,212.49,70122750,213.85,215.17,211.3,AAPL
2024-06-13,214.24,97862730,214.74,216.75,211.6,AAPL
2024-06-12,213.07,198134300,207.37,220.2,206.9,AAPL
2024-06-11,207.15,172373300,193.65,207.16,193.63,AAPL
2024-06-10,193.12,97262080,196.9,197.3,192.15,AAPL
2024-06-07,196.89,53103910,194.65,196.94,194.14,AAPL
2024-06-06,194.48,41181750,195.685,196.5,194.17,AAPL
2024-06-05,195.87,54156790,195.4,196.9,194.87,AAPL
2024-06-04,194.35,47471450,194.635,195.32,193.0342,AAPL
2024-06-03,194.03,50080540,192.9,194.99,192.52,AAPL
2024-05-31,192.25,75158280,191.44,192.57,189.91,AAPL
2024-05-30,191.29,49947940,190.76,192.18,190.63,AAPL
2024-05-29,190.29,53068020,189.61,192.247,189.51,AAPL
2024-05-28,189.99,52280050,191.51,193.0,189.1,AAPL
2024-05-24,189.98,36326980,188.82,190.58,188.0404,AAPL
2024-05-23,186.88,51005920,190.98,191.0,186.625,AAPL
2024-05-22,190.9,34648550,192.265,192.8231,190.27,AAPL
2024-05-21,192.35,42309400,191.09,192.73,190.9201,AAPL
2024-05-20,191.04,44361280,189.325,191.9199,189.01,AAPL
2024-05-17,189.87,41282930,189.51,190.81,189.18,AAPL
2024-05-16,189.84,52845230,190.47,191.095,189.6601,AAPL
2024-05-15,189.72,70399990,187.91,190.65,187.37,AAPL
2024-05-14,187.43,52393620,187.51,188.3,186.29,AAPL
2024-05-13,186.28,72044810,185.435,187.1,184.62,AAPL
2024-05-10,183.05,50759500,184.9,185.09,182.13,AAPL
2024-05-09,184.57,48982970,182.56,184.66,182.11,AAPL
2024-05-08,182.74,45057090,182.85,183.07,181.45,AAPL
2024-05-07,182.4,77305770,183.45,184.9,181.32,AAPL
2024-05-06,181.71,78569670,182.354,184.2,180.42,AAPL
2024-05-03,183.38,163224100,186.645,187.0,182.66,AAPL
2024-05-02,173.03,94214920,172.51,173.415,170.89,AAPL
2024-05-01,169.3,50383150,169.58,172.705,169.11,AAPL
2024-04-30,170.33,65934780,173.33,174.99,170.0,AAPL
2024-04-29,173.5,68169420,173.37,176.03,173.1,AAPL
2024-04-26,169.3,44838350,169.88,171.34,169.18,AAPL
2024-04-25,169.89,50558330,169.525,170.61,168.1511,AAPL
2024-04-24,169.02,48251840,166.54,169.3,166.21,AAPL
2024-04-23,166.9,49537760,165.35,167.05,164.92,AAPL
2024-04-22,165.84,48116440,165.515,167.26,164.77,AAPL
2024-04-19,165.0,68149380,166.21,166.4,164.075,AAPL
2024-04-18,167.04,43122900,168.03,168.64,166.55,AAPL
2024-04-17,168.0,50901210,169.61,170.65,168.0,AAPL
2024-04-16,169.38,73711240,171.75,173.76,168.27,AAPL
2024-04-15,172.69,73531770,175.36,176.63,172.5,AAPL
2024-04-12,176.55,101670900,174.26,178.36,174.21,AAPL
2024-04-11,175.04,91070280,168.34,175.46,168.16,AAPL
2024-04-10,167.78,49709340,168.8,169.09,167.11,AAPL
2024-04-09,169.67,42451210,168.7,170.08,168.35,AAPL
2024-04-08,168.45,37425510,169.03,169.2,168.24,AAPL
2024-04-05,169.58,42104830,169.59,170.39,168.95,AAPL
2024-04-04,168.82,53704390,170.29,171.92,168.82,AAPL
2024-04-03,169.65,47691720,168.79,170.68,168.58,AAPL
2024-04-02,168.84,49329480,169.08,169.34,168.2302,AAPL
2024-04-01,170.03,46240500,171.19,171.25,169.475,AAPL
2024-03-28,171.48,65672690,171.75,172.23,170.51,AAPL
2024-03-27,173.31,60273270,170.41,173.6,170.11,AAPL
2024-03-26,169.71,57388450,170.0,171.42,169.58,AAPL
2024-03-25,170.85,54288330,170.565,171.94,169.45,AAPL
2024-03-22,172.28,71160140,171.76,173.05,170.06,AAPL
2024-03-21,171.37,106181300,177.05,177.49,170.84,AAPL
2024-03-20,178.67,53423100,175.72,178.67,175.09,AAPL
2024-03-19,176.08,55215240,174.34,176.605,173.03,AAPL
2024-03-18,173.72,75604180,175.57,177.71,173.52,AAPL
2024-03-15,172.62,121752700,171.17,172.62,170.285,AAPL
2024-03-14,173.0,72913510,172.91,174.3078,172.05,AAPL
2024-03-13,171.13,52488690,172.77,173.185,170.76,AAPL
2024-03-12,173.23,59825370,173.15,174.03,171.01,AAPL
2024-03-11,172.75,60139470,172.94,174.38,172.05,AAPL
2024-03-08,170.73,76267040,169.0,173.7,168.94,AAPL
2024-03-07,169.0,71765060,169.15,170.73,168.49,AAPL
2024-03-06,169.12,68587710,171.06,171.24,168.68,AAPL
2024-03-05,170.12,95132360,170.76,172.04,169.62,AAPL
2024-03-04,175.1,81510100,176.15,176.9,173.79,AAPL
2024-03-01,179.66,73563080,179.55,180.53,177.38,AAPL
2024-02-29,180.75,136682600,181.27,182.57,179.53,AAPL
2024-02-28,181.42,48953940,182.51,183.12,180.13,AAPL
2024-02-27,182.63,54318850,181.1,183.9225,179.56,AAPL
2024-02-26,181.16,40867420,182.24,182.76,180.65,AAPL
2024-02-23,182.52,45119680,185.01,185.04,182.23,AAPL
2024-02-22,184.37,52292210,183.48,184.955,182.46,AAPL
2024-02-21,182.32,41529670,181.94,182.8888,180.66,AAPL
